Date,Text,Retweets,Likes
2013-06-10 14:05,Retweet if you agree: #ImmigrationReform must provide a path to earned citizenship for the 11 million undocumented immigrants already here.,3262,694
2013-06-10 14:39,If we’re going to truly fix a broken system we need Congress to act in a comprehensive way. —President Obama on #ImmigrationReform,877,420
2013-06-11 07:12,DREAMers were brought to this country through no fault of their own. Time to give them a chance to be part of the #AmericanStory.,1457,726
2013-06-11 07:56,"President Obama: #ImmigrationReform ""is about incredible young people who understand themselves to be Americans.""",669,376
2013-06-11 07:57,There's no reason Congress can't get this done by the end of the summer. —President Obama live now on comprehensive #ImmigrationReform.,439,258
2013-06-11 07:58,To truly deal with this issue Congress needs to act. And that moment is now. —President Obama on #ImmigrationReform,476,234
2013-06-11 08:02,Over the past two decades our immigration system hasn't kept pace with changing times. —President Obama,500,276
2013-06-11 08:06,We owe it to America to do better. We owe it to the DREAMers to do better. —President Obama,1168,609
2013-06-11 08:11,"#ImmigrationReform means ""smarter enforcement a pathway to earned citizenship improvements to the legal system."" —President Obama",782,432
2013-06-11 11:31,Retweet if you agree that we can do better than our broken immigration system. The time for reform is now. #ImmigrationReform,2527,521
2013-06-11 11:50,We can do better than an out-of-date immigration system. The Senate's bipartisan #ImmigrationReform bill is an important step forward.,547,263
2013-06-11 12:00,Senate votes to move forward with #ImmigrationReform bill. Let's get this done Congress. Do the right thing.,1106,496
2013-06-11 13:11,Retweet if you agree: Smart #ImmigrationReform will benefit our economy and keep families together. Let's get it done.,3073,640
2013-06-11 13:50,Great progress made today: Senate overwhelmingly voted to bring #ImmigrationReform to debate. Let's fix this broken system.,945,561
2013-06-11 14:29,We can't miss this chance to fix our broken immigration system. Debate in the Senate begins today—show your support:http://OFA.BO/jSV6t9 ,549,288
2013-06-11 15:24,"President Obama on #ImmigrationReform: ""Our out-of-date immigration system has actually harmed our economy and threatened our security.""",817,426
2013-06-12 08:01,"On #ImmigrationReform nobody will get everything they want. ""The bill before the Senate isn’t perfect. It’s a compromise."" —President Obama",592,336
2013-06-12 09:48,Retweet if you agree: A clear effective legal #immigration system will create jobs and encourage innovation.,3255,632
2013-06-12 11:13,Every workplace has folks from somewhere else with an #AmericanStory to tell. The @whitehouse is no exception. Watch:http://OFA.BO/JUzHg3 ,371,227
2013-06-12 12:23,Want to help tell the story of how #Obamacare is helping millions of Americans? Vote for your favorite sticker now: http://OFA.BO/fL3edL ,386,239
2013-06-13 10:35,Tomorrow will be six months since #Newtown—and Congress still has done nothing to prevent gun violence. Those 26 families deserve better.,2664,1006
2013-06-13 11:22,Big news: Polls across 29 states show huge support for the Senate #ImmigrationReform bill. Let's get this done.http://OFA.BO/uxf8xy ,567,281
2013-06-13 11:59,Americans are #NotBackingDown on gun safety. Honor the six-month anniversary of #Newtown at an @OFA event near you: http://OFA.BO/MXBuM7 ,421,217
2013-06-13 12:37,The fight to improve access to health care isn't over. Say you're in: http://OFA.BO/ajhfGc  #TeamObamacare,348,212
2013-06-13 13:04,No one should ever have to go bankrupt because they get sick. Take a stand—and get a free #TeamObamacare sticker: http://OFA.BO/weK2E9 ,655,340
2013-06-13 13:46,A Father's Day #tbt: President John F. Kennedy with his children in the @whitehouse.pic.twitter.com/oPpSD9MjfZ,2007,2151
2013-06-13 14:31,We're not going to have to wait that long ... it's clear we're reaching a turning point.—President Obama on #MarriageEquality today.,1211,708
2013-06-13 14:44,We need to get it done now. —President Obama on taking action in support of #MarriageEquality.,1912,1024
2013-06-13 14:54,We know from our own history that change happens because people push to make it happen. —President Obama. You in?http://OFA.BO/c91KNj ,1126,450
2013-06-13 17:12,Don't miss @selcharrodeoro's encore performance of the national anthem at the #NBAFinals in San Antonio tonight.,2543,1757
2013-06-14 08:28,Six months ago today 26 families in Newtown were torn apart by gun violence—and Congress has done nothing. Shame on us if we've forgotten.,4157,1622
2013-06-14 09:02,Six months ago the tragedy in #Newtown shook us to our core. Tell Congress today that you're #NotBackingDown:http://OFA.BO/JNjtVr ,612,247
2013-06-14 09:35,Retweet if you agree that the best way to honor 26 #Newtown victims is for Congress to pass common-sense gun violence legislation.,5993,969
2013-06-14 11:37,Today @OFA volunteers are honoring the victims of Newtown by telling Congress they're #NotBackingDown:pic.twitter.com/kuATg3bpMJ,431,386
2013-06-14 12:20,Retweet this to tell #Newtown families: We have not forgotten we will not give up we are #NotBackingDown.,3597,579
2013-06-14 13:32,If you're from Indiana you'd better have a good basketball team. —President Obama welcoming WNBA champs @IndianaFever to the White House,622,372
2013-06-14 14:03,"Happy Flag Day America. ""Wherever our American journey has taken us... Old Glory has followed."" —President Obamapic.twitter.com/eOjbNF8ssd",1404,1065
2013-06-15 09:11,Deferred Action for Childhood Arrivals allows young people who are American in every way except on paper to keep DREAMing. #DACA,694,459
2013-06-15 11:55,Retweet if you agree that DREAMers are part of the #AmericanStory. #DACA,7048,3845
2013-06-15 14:05,I try every day to be for Michelle and my girls what my father was not for my mother and me. —President Obamahttp://OFA.BO/AXiZca ,3671,2270
2013-06-16 11:06,Happy Father's Day.pic.twitter.com/MuTxf6ykhP,4866,5270
2013-06-17 08:33,Retweet if you agree: Our immigration system should help unite families as quickly as possible. #AmericanStory,2911,668
2013-06-17 10:40,On this date in 1885 the Statue of Liberty arrived on our shores. Let's honor the opportunity she represents by passing #ImmigrationReform.,1900,1001
2013-06-17 12:28,#Obamacare puts the health of your family first. Watch the new @OFA ad and get the facts: http://OFA.BO/PezUsX ,310,180
2013-06-17 13:38,House GOP wants to slash renewable energy investments in half: http://OFA.BO/Jnq9RZ  The President's plan? Lead the world in clean energy.,373,219
2013-06-17 14:28,Obamacare has invested more than $200 million in funding for school-based health centers to serve youth nationwide. #TeamObamacare,701,350
2013-06-17 15:23,America's small businesses reflect the best of who we are as a nation. —President Obama on the 50th National Small Business Week #smallbiz,633,276
2013-06-17 17:18,"Bo sighting: @BuzzFeed has ""The 42 Best Photos Ever Taken of White House Pets""http://OFA.BO/Dy9PvJ ",507,383
2013-06-18 07:57,FACT: As of June 2012 more than 3 million young adults have gained health insurance because of Obamacare. #TeamObamacare,1015,579
2013-06-18 08:49,This week marks the 50th National Small Business Week. Did you know small businesses employ 1/2 the nation's workforce? #SBW2013 @whitehouse,531,235
2013-06-18 09:29,Read the Obama Administration's statement on the House bill to limit women's access to reproductive care: http://OFA.BO/pFjMLq ,394,205
2013-06-18 10:36,Women should be able to make their own choices about their bodies. —Obama Administration on H.R. 1797 http://OFA.BO/ub4Npr ,1882,779
2013-06-18 11:12,We need to make sure the voices of those we've lost are the loudest ones we hear in this fight. —VP Joe Biden on gun violence prevention,685,357
2013-06-18 11:20,The country has changed. You will pay a political price for not getting engaged and dealing with gun safety. —VP Joe Biden,387,244
2013-06-18 11:26,Since Newtown more people have died at the end of a gun than we have lost in Afghanistan.—VP Joe Biden,1326,401
2013-06-18 11:34,No matter how long it takes we're determined to do something about it. —VP Joe Biden on gun violence prevention,621,340
2013-06-18 12:46,". @WSJ: ""Today's immigrants are acculturating and moving up the economic ladder just like previous generations.""http://OFA.BO/cMiQ2S ",547,371
2013-06-18 13:36,Find a free screening of @TheDreamIsNow and get to know the DREAMers fighting for #ImmigrationReform: http://OFA.BO/qxe4vH ,309,194
2013-06-18 16:24,Today's non-partisan CBO report says #ImmigrationReform will reduce the deficit by nearly $1 trillion over 20 years.http://OFA.BO/o2asck ,548,275
2013-06-18 18:19,Today the House passed another in a long line of dangerous attacks on women's health care. Tell them that's #notOK:http://OFA.BO/8ME4g2 ,943,357
2013-06-19 07:51,Some members of Congress are still trying to put politics between a woman and her doctor. Say you won't stand for it:http://OFA.BO/CRNnsc ,673,315
2013-06-19 08:32,Small businesses represent some of our country's core values: risk-taking ingenuity and hard work. http://OFA.BO/zUobAo  #SBW2013,556,252
2013-06-19 09:30,FACT: Small businesses create two out of every three new jobs in the U.S. #SBW2013 ( @whitehouse),600,249
2013-06-19 10:10,Retweet to spread the word: The CBO report shows that #ImmigrationReform is a common-sense way to grow our economy and reduce the deficit.,1140,283
2013-06-19 11:17,If you support deficit reduction you should support #ImmigrationReform. Add your name:http://OFA.BO/WMpNJ9 ,382,187
2013-06-19 12:12,More momentum for marriage equality: @LisaMurkowski says Americans should be able to love and marry whom they choose. http://OFA.BO/vnse99 ,520,301
2013-06-19 13:04,I support the right of all Americans to marry the person they love. —Senator @LisaMurkowski,1868,1105
2013-06-19 14:13,FACT: In 2014 Obamacare will expand Medicaid to nearly all adults with incomes up to 138% of the poverty level. #TeamObamacare,694,385
2013-06-19 18:03,The simple things.pic.twitter.com/xvfaPGvuSr,3757,4482
2013-06-20 08:27,Retweet if you agree: It is important to support small businesses to help create jobs for the U.S. now and in the future. #SBW2013,2525,520
2013-06-20 10:46,Don't miss your chance to attend a free screening of @TheDreamisNow a powerful documentary on #DREAMers in America: http://OFA.BO/YhTsLY ,276,155
2013-06-20 12:28,FACT: Obamacare allows young adults to stay on their parents' health insurance plans until they reach age 26. #TeamObamacare,914,608
2013-06-20 14:38,DYK: President Obama has passed 18 direct tax cuts for small businesses. #SBW2013 More: http://OFA.BO/JCbvS6 ,298,195
2013-06-20 16:11,Nothing better than a Game 7 for all the marbles. Will you be watching tonight? #NBAFinals,5565,1913
2013-06-21 10:08,Congratulations @AbbyWambach the greatest goal scorer in the history of women's soccer—you've made your country proud. #ChasingAbby,4169,2893
2013-06-21 11:10,FACT: President Obama has supported lending to >166K small businesses through community banks state-run loan programs and the SBA. #SBW2013,321,192
2013-06-21 12:22,Just 10 days left to say #DontDoubleMyRate to Congress and protect student loan interest from increasing for nearly 7 million new students.,1064,337
2013-06-21 13:52,Help keep up the momentum for comprehensive #ImmigrationReform. Add your name today: http://OFA.BO/Jo58bd ,455,249
2013-06-21 14:48,Don't you wish every day was Take Your Dog to Work Day?pic.twitter.com/J26MwZo5tM,3131,3428
2013-06-22 15:34,Will you stand with President Obama in the fight against #climate change? Tune in on Tuesday:http://OFA.BO/fFhBJE ,944,497
2013-06-23 09:20,Tuesday: President Obama delivers a major speech on #climate change. Be sure to tune in: http://OFA.BO/xx5eaR ,760,356
2013-06-23 14:50,Retweet if you agree: We must do more to respond to the threat of #climate change.http://OFA.BO/Q7qGMM ,5468,747
2013-06-24 07:48,This is a serious challenge. But it's one uniquely suited to America's strengths. —President Obama on #climate change,584,325
